

wavelength(nm), Y
1547.6, -3.11185
1547.54, -3.1118
1547.48, -3.11176
1547.42, -3.11172
1547.36, -3.11168
1547.3, -3.11164
1547.24, -3.1116
1547.19, -3.11156
1547.13, -3.11152
1547.07, -3.11148
1547.01, -3.11144
1546.95, -3.1114
1546.89, -3.11136
1546.83, -3.11132
1546.77, -3.11128
1546.71, -3.11124
1546.65, -3.11119
1546.59, -3.11115
1546.53, -3.11111
1546.47, -3.11107
1546.41, -3.11103
1546.35, -3.11099
1546.29, -3.11095
1546.23, -3.11091
1546.17, -3.11087
1546.11, -3.11083
1546.05, -3.11079
1545.99, -3.11075
1545.93, -3.11071
1545.87, -3.11067
1545.81, -3.11062
1545.75, -3.11058
1545.69, -3.11054
1545.63, -3.1105
1545.57, -3.11046
1545.51, -3.11042
1545.45, -3.11038
1545.39, -3.11034
1545.33, -3.1103
1545.27, -3.11026
1545.21, -3.11022
1545.16, -3.11018
1545.1, -3.11014
1545.04, -3.1101
1544.98, -3.11006
1544.92, -3.11001
1544.86, -3.10997
1544.8, -3.10993
1544.74, -3.10989
1544.68, -3.10985
1544.62, -3.10981
1544.56, -3.10977
1544.5, -3.10973
1544.44, -3.10969
1544.38, -3.10965
1544.32, -3.10961
1544.26, -3.10957
1544.2, -3.10953
1544.14, -3.10949
1544.08, -3.10944
1544.02, -3.1094
1543.96, -3.10936
1543.9, -3.10932
1543.84, -3.10928
1543.79, -3.10924
1543.73, -3.1092
1543.67, -3.10916
1543.61, -3.10912
1543.55, -3.10908
1543.49, -3.10904
1543.43, -3.109
1543.37, -3.10927
1543.31, -3.1097
1543.25, -3.11013
1543.19, -3.11055
1543.13, -3.11098
1543.07, -3.11141
1543.01, -3.11184
1542.95, -3.11227
1542.89, -3.11269
1542.83, -3.11312
1542.77, -3.11355
1542.71, -3.11398
1542.65, -3.11441
1542.6, -3.11484
1542.54, -3.11526
1542.48, -3.11569
1542.42, -3.11612
1542.36, -3.11655
1542.3, -3.11698
1542.24, -3.11741
1542.18, -3.11783
1542.12, -3.11826
1542.06, -3.11869
1542, -3.11912
1541.94, -3.11955
1541.88, -3.11998
1541.82, -3.1204
1541.76, -3.12083
1541.7, -3.12126
1541.65, -3.12169
1541.59, -3.12212
1541.53, -3.12255
1541.47, -3.12298
1541.41, -3.1234
1541.35, -3.12383
1541.29, -3.12426
1541.23, -3.12469
1541.17, -3.12512
1541.11, -3.12555
1541.05, -3.12598
1540.99, -3.1264
1540.93, -3.12683
1540.87, -3.12726
1540.81, -3.12769
1540.76, -3.12812
1540.7, -3.12855
1540.64, -3.12898
1540.58, -3.12941
1540.52, -3.12984
1540.46, -3.13026
1540.4, -3.13069
1540.34, -3.13112
1540.28, -3.13155
1540.22, -3.13198
1540.16, -3.13241
1540.1, -3.13284
1540.04, -3.13327
1539.99, -3.1337
1539.93, -3.13413
1539.87, -3.13456
1539.81, -3.13498
1539.75, -3.13541
1539.69, -3.13584
1539.63, -3.13627
1539.57, -3.1367
1539.51, -3.13713
1539.45, -3.13756
1539.39, -3.13799
1539.33, -3.13842
1539.27, -3.13885
1539.22, -3.13928
1539.16, -3.13971
1539.1, -3.14014
1539.04, -3.14057
1538.98, -3.141
1538.92, -3.14142
1538.86, -3.14185
1538.8, -3.14228
1538.74, -3.14271
1538.68, -3.14314
1538.62, -3.14357
1538.56, -3.144
1538.51, -3.14443
1538.45, -3.14509
1538.39, -3.14644
1538.33, -3.14779
1538.27, -3.14914
1538.21, -3.15048
1538.15, -3.15183
1538.09, -3.15318
1538.03, -3.15453
1537.97, -3.15588
1537.91, -3.15723
1537.86, -3.15858
1537.8, -3.15993
1537.74, -3.16128
1537.68, -3.16263
1537.62, -3.16398
1537.56, -3.16533
1537.5, -3.16669
1537.44, -3.16804
1537.38, -3.16939
1537.32, -3.17074
1537.27, -3.17209
1537.21, -3.17344
1537.15, -3.1748
1537.09, -3.17615
1537.03, -3.1775
1536.97, -3.17886
1536.91, -3.18021
1536.85, -3.18156
1536.79, -3.18292
1536.73, -3.18427
1536.68, -3.18562
1536.62, -3.18698
1536.56, -3.18833
1536.5, -3.18969
1536.44, -3.19104
1536.38, -3.1924
1536.32, -3.19375
1536.26, -3.19511
1536.2, -3.19646
1536.14, -3.19782
1536.09, -3.19918
1536.03, -3.20053
1535.97, -3.20189
1535.91, -3.20325
1535.85, -3.2046
1535.79, -3.20596
1535.73, -3.20732
1535.67, -3.20868
1535.61, -3.21003
1535.56, -3.21139
1535.5, -3.21275
1535.44, -3.21411
1535.38, -3.21547
1535.32, -3.21683
1535.26, -3.21819
1535.2, -3.21955
1535.14, -3.22091
1535.08, -3.22227
1535.03, -3.22363
1534.97, -3.22499
1534.91, -3.22635
1534.85, -3.22771
1534.79, -3.22907
1534.73, -3.23043
1534.67, -3.23179
1534.61, -3.23315
1534.56, -3.23451
1534.5, -3.23588
1534.44, -3.23724
1534.38, -3.2386
1534.32, -3.23996
1534.26, -3.24133
1534.2, -3.24269
1534.14, -3.24405
1534.09, -3.24542
1534.03, -3.24678
1533.97, -3.24814
1533.91, -3.24951
1533.85, -3.25087
1533.79, -3.25224
1533.73, -3.2536
1533.67, -3.25497
1533.62, -3.25633
1533.56, -3.2577
1533.5, -3.259
1533.44, -3.2603
1533.38, -3.2616
1533.32, -3.26289
1533.26, -3.26419
1533.2, -3.26549
1533.15, -3.26679
1533.09, -3.26808
1533.03, -3.26938
1532.97, -3.27068
1532.91, -3.27198
1532.85, -3.27328
1532.79, -3.27457
1532.73, -3.27587
1532.68, -3.27717
1532.62, -3.27847
1532.56, -3.27977
1532.5, -3.28107
1532.44, -3.28237
1532.38, -3.28367
1532.32, -3.28497
1532.27, -3.28627
1532.21, -3.28757
1532.15, -3.28887
1532.09, -3.29017
1532.03, -3.29147
1531.97, -3.29277
1531.91, -3.29407
1531.85, -3.29538
1531.8, -3.29668
1531.74, -3.29798
1531.68, -3.29928
1531.62, -3.30058
1531.56, -3.30189
1531.5, -3.30319
1531.44, -3.30449
1531.39, -3.3058
1531.33, -3.3071
1531.27, -3.3084
1531.21, -3.30971
1531.15, -3.31101
1531.09, -3.31231
1531.03, -3.31362
1530.98, -3.31492
1530.92, -3.31623
1530.86, -3.31753
1530.8, -3.31884
1530.74, -3.32014
1530.68, -3.32145
1530.63, -3.32275
1530.57, -3.32406
1530.51, -3.32537
1530.45, -3.32667
1530.39, -3.32798
1530.33, -3.32929
1530.27, -3.33059
1530.22, -3.3319
1530.16, -3.33321
1530.1, -3.33451
1530.04, -3.33582
1529.98, -3.33713
1529.92, -3.33844
1529.87, -3.33975
1529.81, -3.34105
1529.75, -3.34236
1529.69, -3.34367
1529.63, -3.34498
1529.57, -3.34629
1529.51, -3.3476
1529.46, -3.34891
1529.4, -3.35022
1529.34, -3.35153
1529.28, -3.35284
1529.22, -3.35415
1529.16, -3.35546
1529.11, -3.35677
1529.05, -3.35808
1528.99, -3.35939
1528.93, -3.3607
1528.87, -3.36202
1528.81, -3.36333
1528.76, -3.36464
1528.7, -3.36595
1528.64, -3.36697
1528.58, -3.36755
1528.52, -3.36814
1528.46, -3.36873
1528.41, -3.36931
1528.35, -3.3699
1528.29, -3.37049
1528.23, -3.37108
1528.17, -3.37166
1528.11, -3.37225
1528.06, -3.37284
1528, -3.37343
1527.94, -3.37401
1527.88, -3.3746
1527.82, -3.37519
1527.76, -3.37577
1527.71, -3.37636
1527.65, -3.37695
1527.59, -3.37754
1527.53, -3.37812
1527.47, -3.37871
1527.41, -3.3793
1527.36, -3.37989
1527.3, -3.38048
1527.24, -3.38106
1527.18, -3.38165
1527.12, -3.38224
1527.06, -3.38283
1527.01, -3.38342
1526.95, -3.384
1526.89, -3.38459
1526.83, -3.38518
1526.77, -3.38577
1526.72, -3.38636
1526.66, -3.38694
1526.6, -3.38753
1526.54, -3.38812
1526.48, -3.38871
1526.42, -3.3893
1526.37, -3.38989
1526.31, -3.39047
1526.25, -3.39106
1526.19, -3.39165
1526.13, -3.39224
1526.08, -3.39283
1526.02, -3.39342
1525.96, -3.39401
1525.9, -3.39459
1525.84, -3.39518
1525.78, -3.39577
1525.73, -3.39636
1525.67, -3.39695
1525.61, -3.39754
1525.55, -3.39813
1525.49, -3.39872
1525.44, -3.39931
1525.38, -3.39989
1525.32, -3.40048
1525.26, -3.40107
1525.2, -3.40166
1525.15, -3.40225
1525.09, -3.40284
1525.03, -3.40343
1524.97, -3.40402
1524.91, -3.40461
1524.85, -3.4052
1524.8, -3.40579
1524.74, -3.40638
1524.68, -3.40697
1524.62, -3.40756
1524.56, -3.40815
1524.51, -3.40874
1524.45, -3.40933
1524.39, -3.40991
1524.33, -3.4105
1524.27, -3.41109
1524.22, -3.41168
1524.16, -3.41227
1524.1, -3.41286
1524.04, -3.41345
1523.98, -3.41404
1523.93, -3.41463
1523.87, -3.41522
1523.81, -3.41581
1523.75, -3.41667
1523.69, -3.41753
1523.64, -3.41839
1523.58, -3.41925
1523.52, -3.42011
1523.46, -3.42097
1523.4, -3.42183
1523.35, -3.42269
1523.29, -3.42356
1523.23, -3.42442
1523.17, -3.42528
1523.11, -3.42614
1523.06, -3.427
1523, -3.42786
1522.94, -3.42872
1522.88, -3.42958
1522.82, -3.43044
1522.77, -3.43131
1522.71, -3.43217
1522.65, -3.43303
1522.59, -3.43389
1522.54, -3.43475
1522.48, -3.43562
1522.42, -3.43648
1522.36, -3.43734
1522.3, -3.4382
1522.25, -3.43906
1522.19, -3.43993
1522.13, -3.44079
1522.07, -3.44165
1522.01, -3.44251
1521.96, -3.44338
1521.9, -3.44424
1521.84, -3.4451
1521.78, -3.44597
1521.73, -3.44683
1521.67, -3.44769
1521.61, -3.44855
1521.55, -3.44942
1521.49, -3.45028
1521.44, -3.45114
1521.38, -3.45201
1521.32, -3.45287
1521.26, -3.45374
1521.21, -3.4546
1521.15, -3.45546
1521.09, -3.45633
1521.03, -3.45719
1520.97, -3.45806
1520.92, -3.45892
1520.86, -3.45978
1520.8, -3.46065
1520.74, -3.46151
1520.69, -3.46238
1520.63, -3.46324


