

wavelength(nm), Y
1548.5, -3.23512
1548.4, -3.2352
1548.3, -3.23528
1548.2, -3.23537
1548.1, -3.23545
1548, -3.23553
1547.9, -3.23561
1547.8, -3.23569
1547.7, -3.23578
1547.6, -3.23586
1547.5, -3.23594
1547.4, -3.23602
1547.3, -3.2361
1547.21, -3.23619
1547.11, -3.23627
1547.01, -3.23635
1546.91, -3.23643
1546.81, -3.23652
1546.71, -3.2366
1546.61, -3.23668
1546.51, -3.23676
1546.41, -3.23684
1546.31, -3.23693
1546.21, -3.23701
1546.11, -3.23709
1546.01, -3.23648
1545.91, -3.23492
1545.81, -3.23337
1545.71, -3.23181
1545.61, -3.23026
1545.51, -3.2287
1545.41, -3.22715
1545.31, -3.2256
1545.21, -3.22404
1545.12, -3.22249
1545.02, -3.22094
1544.92, -3.21939
1544.82, -3.21784
1544.72, -3.21628
1544.62, -3.21473
1544.52, -3.21318
1544.42, -3.21163
1544.32, -3.21008
1544.22, -3.20853
1544.12, -3.20698
1544.02, -3.20543
1543.92, -3.20388
1543.82, -3.20233
1543.73, -3.20078
1543.63, -3.19923
1543.53, -3.19769
1543.43, -3.19614
1543.33, -3.19459
1543.23, -3.19304
1543.13, -3.19181
1543.03, -3.19139
1542.93, -3.19097
1542.83, -3.19055
1542.73, -3.19013
1542.64, -3.18971
1542.54, -3.18929
1542.44, -3.18887
1542.34, -3.18845
1542.24, -3.18803
1542.14, -3.18761
1542.04, -3.18719
1541.94, -3.18677
1541.84, -3.18635
1541.74, -3.18593
1541.65, -3.18551
1541.55, -3.18509
1541.45, -3.18468
1541.35, -3.18426
1541.25, -3.18384
1541.15, -3.18342
1541.05, -3.183
1540.95, -3.18258
1540.85, -3.18216
1540.76, -3.18174
1540.66, -3.18132
1540.56, -3.1809
1540.46, -3.18048
1540.36, -3.18006
1540.26, -3.17968
1540.16, -3.18161
1540.06, -3.18354
1539.97, -3.18547
1539.87, -3.1874
1539.77, -3.18934
1539.67, -3.19127
1539.57, -3.1932
1539.47, -3.19513
1539.37, -3.19707
1539.27, -3.199
1539.18, -3.20093
1539.08, -3.20287
1538.98, -3.2048
1538.88, -3.20674
1538.78, -3.20868
1538.68, -3.21061
1538.58, -3.21255
1538.49, -3.21449
1538.39, -3.21642
1538.29, -3.21836
1538.19, -3.2203
1538.09, -3.22224
1537.99, -3.22418
1537.9, -3.22612
1537.8, -3.22806
1537.7, -3.23
1537.6, -3.23194
1537.5, -3.23388
1537.4, -3.23582
1537.3, -3.23496
1537.21, -3.23255
1537.11, -3.23014
1537.01, -3.22774
1536.91, -3.22533
1536.81, -3.22293
1536.71, -3.22052
1536.62, -3.21812
1536.52, -3.21572
1536.42, -3.21331
1536.32, -3.21091
1536.22, -3.20851
1536.13, -3.20611
1536.03, -3.20371
1535.93, -3.20132
1535.83, -3.19892
1535.73, -3.19652
1535.63, -3.19412
1535.54, -3.19173
1535.44, -3.18933
1535.34, -3.18694
1535.24, -3.18454
1535.14, -3.18215
1535.05, -3.17976
1534.95, -3.17737
1534.85, -3.17498
1534.75, -3.17258
1534.65, -3.17019
1534.56, -3.16781
1534.46, -3.16593
1534.36, -3.16667
1534.26, -3.1674
1534.16, -3.16813
1534.07, -3.16886
1533.97, -3.16959
1533.87, -3.17032
1533.77, -3.17105
1533.67, -3.17179
1533.58, -3.17252
1533.48, -3.17325
1533.38, -3.17398
1533.28, -3.17471
1533.18, -3.17545
1533.09, -3.17618
1532.99, -3.17691
1532.89, -3.17764
1532.79, -3.17838
1532.7, -3.17911
1532.6, -3.17984
1532.5, -3.18057
1532.4, -3.18131
1532.3, -3.18204
1532.21, -3.18277
1532.11, -3.1835
1532.01, -3.18424
1531.91, -3.18497
1531.82, -3.1857
1531.72, -3.18644
1531.62, -3.18717
1531.52, -3.18734
1531.43, -3.1871
