wavelength(nm), Y
1544.42, -3.20823
1544.32, -3.21122
1544.22, -3.21421
1544.12, -3.2172
1544.02, -3.22019
1543.92, -3.22318
1543.82, -3.22618
1543.73, -3.22917
1543.63, -3.23217
1543.53, -3.23516
1543.43, -3.23816
1543.33, -3.24114
1543.23, -3.24413
1543.13, -3.24711
1543.03, -3.25009
1542.93, -3.25307
1542.83, -3.25606
1542.73, -3.25904
1542.64, -3.26203
1542.54, -3.26502
1542.44, -3.268
1542.34, -3.27099
1542.24, -3.27398
1542.14, -3.27698
1542.04, -3.27997
1541.94, -3.28296
1541.84, -3.28596
1541.74, -3.28895
1541.65, -3.29195
1541.55, -3.29495
1541.45, -3.29794
1541.35, -3.30094
1541.25, -3.30395
1541.15, -3.30695
1541.05, -3.30995
1540.95, -3.31295
1540.85, -3.31596
1540.76, -3.31896
1540.66, -3.32197
1540.56, -3.32498
1540.46, -3.32799
1540.36, -3.331
1540.26, -3.33401
1540.16, -3.33702
1540.06, -3.34004
1539.97, -3.34305
1539.87, -3.34607
1539.77, -3.34908
1539.67, -3.3521
1539.57, -3.35512
1539.47, -3.35814
1539.37, -3.36116
1539.27, -3.36418
1539.18, -3.3672
1539.08, -3.37023
1538.98, -3.37325
1538.88, -3.37628
1538.78, -3.3793
1538.68, -3.38233
1538.58, -3.38536
1538.49, -3.38839
1538.39, -3.39142
1538.29, -3.39444
1538.19, -3.39747
1538.09, -3.40049
1537.99, -3.40352
1537.9, -3.40655
1537.8, -3.40958
1537.7, -3.41261
1537.6, -3.41564
1537.5, -3.41867
1537.4, -3.42171
1537.3, -3.42474
1537.21, -3.42778
1537.11, -3.43082
1537.01, -3.43386
1536.91, -3.43689
1536.81, -3.43993
1536.71, -3.44298
1536.62, -3.44602
1536.52, -3.44906
1536.42, -3.45211
1536.32, -3.45515
1536.22, -3.4582
1536.13, -3.46125
1536.03, -3.4643
1535.93, -3.46735
1535.83, -3.4704
1535.73, -3.47345
1535.63, -3.4765
1535.54, -3.47956
1535.44, -3.48261
1535.34, -3.48567
1535.24, -3.48873
1535.14, -3.49178
1535.05, -3.49484
1534.95, -3.4979
1534.85, -3.50097
1534.75, -3.50403
1534.65, -3.50709
1534.56, -3.51016
1534.46, -3.51322
1534.36, -3.51629
1534.26, -3.51936
1534.16, -3.52243
1534.07, -3.5255
1533.97, -3.52857
1533.87, -3.53164
1533.77, -3.53472
1533.67, -3.53779
1533.58, -3.54087
1533.48, -3.54393
1533.38, -3.54698
1533.28, -3.55004
1533.18, -3.55309
1533.09, -3.55615
1532.99, -3.55921
1532.89, -3.56227
1532.79, -3.56533
1532.7, -3.56839
1532.6, -3.57145
1532.5, -3.57452
1532.4, -3.57758
1532.3, -3.58065
1532.21, -3.58371
1532.11, -3.58678
1532.01, -3.58985
1531.91, -3.59292
1531.82, -3.59599
1531.72, -3.59907
1531.62, -3.60214
1531.52, -3.60521
1531.43, -3.60829
1531.33, -3.61137
1531.23, -3.61444
1531.13, -3.61752
1531.03, -3.6206
1530.94, -3.62368
1530.84, -3.62677
1530.74, -3.62985
1530.64, -3.63293
1530.55, -3.63602
1530.45, -3.63911
1530.35, -3.64219
1530.25, -3.64528
1530.16, -3.64837
1530.06, -3.65146
1529.96, -3.65456
1529.87, -3.65765
1529.77, -3.66074
1529.67, -3.66384
1529.57, -3.66694
1529.48, -3.67003
1529.38, -3.67313
1529.28, -3.67623
1529.18, -3.67933
1529.09, -3.68243
1528.99, -3.68554
1528.89, -3.68864
1528.79, -3.69175
1528.7, -3.69485
1528.6, -3.69794
1528.5, -3.70102
1528.41, -3.70409
1528.31, -3.70717
1528.21, -3.71025
1528.11, -3.71333
1528.02, -3.71642
1527.92, -3.7195
1527.82, -3.72258
1527.72, -3.72567
1527.63, -3.72876
1527.53, -3.73184
1527.43, -3.73493
1527.34, -3.73802
1527.24, -3.74111
1527.14, -3.7442
1527.05, -3.7473
1526.95, -3.75039
1526.85, -3.75349
1526.75, -3.75658
1526.66, -3.75968
1526.56, -3.76278
1526.46, -3.76588
1526.37, -3.76898
1526.27, -3.77208
1526.17, -3.77518
1526.08, -3.77829
1525.98, -3.78139
1525.88, -3.7845
1525.78, -3.78761
1525.69, -3.79071
1525.59, -3.79382
1525.49, -3.79693
1525.4, -3.80005
1525.3, -3.80316
1525.2, -3.80627
1525.11, -3.80939
1525.01, -3.8125
1524.91, -3.81562
1524.82, -3.81874
1524.72, -3.82186
1524.62, -3.82498
1524.53, -3.8281
1524.43, -3.83122
1524.33, -3.83435
1524.24, -3.83747
1524.14, -3.8406
1524.04, -3.84373
1523.95, -3.84686
1523.85, -3.84999
1523.75, -3.8531
1523.66, -3.85622
1523.56, -3.85933
1523.46, -3.86244
1523.37, -3.86556
1523.27, -3.86867
1523.17, -3.87179
1523.08, -3.87491
1522.98, -3.87803
1522.88, -3.88115
1522.79, -3.88427
1522.69, -3.88739
1522.59, -3.89052
1522.5, -3.89364
1522.4, -3.89677
1522.3, -3.8999
1522.21, -3.90302
1522.11, -3.90615
1522.01, -3.90928
1521.92, -3.91242
1521.82, -3.91555
1521.73, -3.91868
1521.63, -3.92182
1521.53, -3.92495
1521.44, -3.92809
1521.34, -3.93123
1521.24, -3.93437
1521.15, -3.93751
1521.05, -3.94065
1520.95, -3.94379
1520.86, -3.94694
1520.76, -3.95008
1520.67, -3.95323
1520.57, -3.95638
1520.47, -3.95953
1520.38, -3.96268
1520.28, -3.96583
1520.18, -3.96898
1520.09, -3.97213
1519.99, -3.97529
1519.9, -3.97844
1519.8, -3.9816
1519.7, -3.98476
1519.61, -3.98792
1519.51, -3.99108
1519.42, -3.99424
1519.32, -3.9974
1519.22, -4.00056
1519.13, -4.00373
1519.03, -4.0069
1518.94, -4.01004
1518.84, -4.01316
1518.74, -4.01628
1518.65, -4.01941
1518.55, -4.02253
1518.46, -4.02566
1518.36, -4.02878
1518.26, -4.03191
1518.17, -4.03504
1518.07, -4.03817
1517.98, -4.0413
1517.88, -4.04444
1517.78, -4.04757
1517.69, -4.05071
1517.59, -4.05384
1517.5, -4.05698
1517.4, -4.06012
1517.3, -4.06326
1517.21, -4.0664
1517.11, -4.06954
1517.02, -4.07268
1516.92, -4.07583
1516.83, -4.07897
1516.73, -4.08212
1516.63, -4.08527
1516.54, -4.08842
1516.44, -4.09157
1516.35, -4.09472
1516.25, -4.09787
1516.16, -4.10102
1516.06, -4.10418
1515.96, -4.10733
1515.87, -4.11049
1515.77, -4.11365
1515.68, -4.11681
1515.58, -4.11997
1515.49, -4.12313
1515.39, -4.12629
1515.29, -4.12946
1515.2, -4.13262
1515.1, -4.13579
1515.01, -4.13895
1514.91, -4.14212
1514.82, -4.14529
1514.72, -4.14846
1514.63, -4.15163
1514.53, -4.15481
1514.44, -4.15798
1514.34, -4.16116
1514.24, -4.16433
1514.15, -4.16749
1514.05, -4.17062
1513.96, -4.17375
1513.86, -4.17688
1513.77, -4.18002
1513.67, -4.18315
1513.58, -4.18629
1513.48, -4.18942
1513.39, -4.19256
1513.29, -4.1957
1513.2, -4.19884
1513.1, -4.20199
1513, -4.20513
1512.91, -4.20827
1512.81, -4.21142
1512.72, -4.21456
1512.62, -4.21771
1512.53, -4.22086
1512.43, -4.22401
1512.34, -4.22716
1512.24, -4.23031
1512.15, -4.23347
1512.05, -4.23662
1511.96, -4.23978
1511.86, -4.24293
1511.77, -4.24609
1511.67, -4.24925
1511.58, -4.25241
1511.48, -4.25557
1511.39, -4.25873
1511.29, -4.2619
1511.2, -4.26506
1511.1, -4.26823
1511.01, -4.27139
1510.91, -4.27456
1510.82, -4.27773
1510.72, -4.2809
1510.63, -4.28407
1510.53, -4.28725
1510.44, -4.29042
1510.34, -4.2936
1510.25, -4.29677
1510.15, -4.29995
1510.06, -4.30313
1509.96, -4.30631
1509.87, -4.30949
1509.77, -4.31267
1509.68, -4.31585
1509.58, -4.31904
1509.49, -4.32222
1509.39, -4.3254
1509.3, -4.32856
1509.2, -4.33173
1509.11, -4.3349
1509.01, -4.33806
1508.92, -4.34123
1508.82, -4.3444
1508.73, -4.34757
1508.63, -4.35074
1508.54, -4.35392
1508.44, -4.35709
1508.35, -4.36027
1508.26, -4.36344
1508.16, -4.36662
1508.07, -4.3698
1507.97, -4.37298
1507.88, -4.37616
1507.78, -4.37934
1507.69, -4.38253
1507.59, -4.38571
1507.5, -4.3889
1507.4, -4.39209
1507.31, -4.39527
1507.21, -4.39846
1507.12, -4.40165
1507.03, -4.40485
1506.93, -4.40804
1506.84, -4.41123
1506.74, -4.41443
1506.65, -4.41762
1506.55, -4.42082
1506.46, -4.42402
1506.36, -4.42722
1506.27, -4.43042
1506.18, -4.43363
1506.08, -4.43683
1505.99, -4.44003
1505.89, -4.44324
1505.8, -4.44645
1505.7, -4.44965
1505.61, -4.45286
1505.51, -4.45607
1505.42, -4.45929
1505.33, -4.4625
1505.23, -4.46571
1505.14, -4.46893
1505.04, -4.47215
1504.95, -4.47536
1504.85, -4.47858
1504.76, -4.4818
1504.67, -4.48501
1504.57, -4.48819
1504.48, -4.49137
1504.38, -4.49455
1504.29, -4.49774
1504.19, -4.50093
1504.1, -4.50411
1504.01, -4.5073
1503.91, -4.51049
1503.82, -4.51368
1503.72, -4.51687
1503.63, -4.52006
1503.54, -4.52326
1503.44, -4.52645
1503.35, -4.52965
1503.25, -4.53285
1503.16, -4.53604
1503.07, -4.53924
1502.97, -4.54244
1502.88, -4.54565
1502.78, -4.54885
1502.69, -4.55205
1502.6, -4.55526
1502.5, -4.55847
1502.41, -4.56167
1502.31, -4.56488
1502.22, -4.56809
1502.13, -4.57131
1502.03, -4.57452
1501.94, -4.57773
1501.84, -4.58095
1501.75, -4.58416
1501.66, -4.58738


