wavelength(nm), Y
1573.04, -48.5567
1572.93, -48.5885
1572.83, -48.6205
1572.73, -48.6525
1572.63, -48.6847
1572.52, -48.717
1572.42, -48.7494
1572.32, -48.7819
1572.21, -48.8145
1572.11, -48.8473
1572.01, -48.8802
1571.91, -48.9132
1571.8, -48.9464
1571.7, -48.9797
1571.6, -49.0131
1571.49, -49.0466
1571.39, -49.0803
1571.29, -49.1141
1571.19, -49.148
1571.08, -49.1821
1570.98, -49.2163
1570.88, -49.2506
1570.77, -49.285
1570.67, -49.3196
1570.57, -49.3544
1570.47, -49.3893
1570.36, -49.4243
1570.26, -49.4595
1570.16, -49.4948
1570.06, -49.5302
1569.95, -49.5658
1569.85, -49.6015
1569.75, -49.6374
1569.65, -49.6735
1569.54, -49.7097
1569.44, -49.746
1569.34, -49.7825
1569.24, -49.8191
1569.13, -49.8559
1569.03, -49.8929
1568.93, -49.93
1568.83, -49.9673
1568.72, -50.0047
1568.62, -50.0377
1568.52, -50.0018
1568.42, -49.966
1568.31, -49.9304
1568.21, -49.8949
1568.11, -49.8596
1568.01, -49.8244
1567.9, -49.7893
1567.8, -49.7544
1567.7, -49.7196
1567.6, -49.685
1567.5, -49.6505
1567.39, -49.6161
1567.29, -49.5819
1567.19, -49.5478
1567.09, -49.5138
1566.98, -49.48
1566.88, -49.4463
1566.78, -49.4127
1566.68, -49.3793
1566.58, -49.346
1566.47, -49.3128
1566.37, -49.2797
1566.27, -49.2468
1566.17, -49.214
1566.06, -49.1813
1565.96, -49.1487
1565.86, -49.1163
1565.76, -49.084
1565.66, -49.0518
1565.55, -49.0197
1565.45, -48.9877
1565.35, -48.9559
1565.25, -48.9242
1565.15, -48.8926
1565.04, -48.8611
1564.94, -48.8297
1564.84, -48.7984
1564.74, -48.7672
1564.64, -48.7362
1564.54, -48.7053
1564.43, -48.6744
1564.33, -48.6437
1564.23, -48.6131
1564.13, -48.5826
1564.03, -48.5522
1563.92, -48.5219
1563.82, -48.4917
1563.72, -48.4616
1563.62, -48.4317
1563.52, -48.4023
1563.42, -48.4259
1563.31, -48.4494
1563.21, -48.4731
1563.11, -48.4968
1563.01, -48.5205
1562.91, -48.5444
1562.8, -48.5682
1562.7, -48.5922
1562.6, -48.6162
1562.5, -48.6403
1562.4, -48.6645
1562.3, -48.6887
1562.2, -48.713
1562.09, -48.7374
1561.99, -48.7618
1561.89, -48.7863
1561.79, -48.8109
1561.69, -48.8355
1561.59, -48.8602
1561.48, -48.885
1561.38, -48.9099
1561.28, -48.9348
1561.18, -48.9598
1561.08, -48.9849
1560.98, -49.01
1560.88, -49.0352
1560.77, -49.0605
1560.67, -49.0859
1560.57, -49.1113
1560.47, -49.1368
1560.37, -49.1624
1560.27, -49.188
1560.17, -49.2138
1560.06, -49.2396
1559.96, -49.2655
1559.86, -49.2915
1559.76, -49.3175
1559.66, -49.3436
1559.56, -49.3698
1559.46, -49.3961
1559.36, -49.4225
1559.25, -49.4489
1559.15, -49.4754
1559.05, -49.502
1558.95, -49.5287
1558.85, -49.5555
1558.75, -49.5823
1558.65, -49.6093
1558.55, -49.6363
1558.45, -49.6634
1558.34, -49.7461
1558.24, -49.832
1558.14, -49.9188
1558.04, -50.0065
1557.94, -50.0951
1557.84, -50.1846
1557.74, -50.275
1557.64, -50.3663
1557.54, -50.4587
1557.44, -50.552
1557.33, -50.6464
1557.23, -50.7417
1557.13, -50.8382
1557.03, -50.9357
1556.93, -51.0343
1556.83, -51.1341
1556.73, -51.235
1556.63, -51.3371
1556.53, -51.4404
1556.43, -51.545
1556.33, -51.6508
1556.22, -51.758
1556.12, -51.8665
1556.02, -51.9763
1555.92, -52.0876
1555.82, -52.2003
1555.72, -52.3145
1555.62, -52.4302
1555.52, -52.5475
1555.42, -52.6663
1555.32, -52.7869
1555.22, -52.9091
1555.12, -53.0331
1555.02, -53.1588
1554.92, -53.2864
1554.81, -53.4159
1554.71, -53.5474
1554.61, -53.6809
1554.51, -53.8165
1554.41, -53.9542
1554.31, -54.0942
1554.21, -54.2364
1554.11, -54.381
1554.01, -54.5281
1553.91, -54.6776
1553.81, -54.8299
1553.71, -54.9848
1553.61, -55.1425
1553.51, -55.3032
1553.41, -55.4668
1553.31, -55.6352
1553.21, -55.8071
1553.11, -55.9825
1553.01, -56.1615
1552.91, -56.3442
1552.81, -56.5309
1552.7, -56.7217
1552.6, -56.9167
1552.5, -57.1163
1552.4, -57.3205
1552.3, -57.5296
1552.2, -57.744
1552.1, -57.9637
1552, -58.1891
1551.9, -58.4206
1551.8, -58.6583
1551.7, -58.9028
1551.6, -59.1543
1551.5, -59.4134
1551.4, -59.6804
1551.3, -59.9559
1551.2, -60.2404
1551.1, -60.5346
1551, -60.839
1550.9, -61.1545
1550.8, -61.4819
1550.7, -61.8222
1550.6, -62.1763
1550.5, -62.5455
1550.4, -62.931
1550.3, -63.3345
1550.2, -63.7576
1550.1, -64.2024
1550, -64.6712
1549.9, -65.1668
1549.8, -65.6923
1549.7, -66.2518
1549.6, -66.8497
1549.5, -67.4919
1549.4, -68.1853
1549.3, -68.939
1549.2, -69.7644
1549.1, -70.6764
1549, -71.6956
1548.9, -72.8505
1548.8, -74.1829
1548.7, -75.7573
1548.6, -77.6817
1548.5, -79.5139
1548.4, -80.726
1548.3, -81.1615
1548.2, -80.9717
1548.1, -79.7838
1548, -78.7389
1547.9, -77.8064
1547.8, -76.9643
1547.7, -76.1968
1547.6, -75.4915
1547.5, -74.8393
1547.4, -74.2326
1547.3, -73.6656
1547.21, -73.1333
1547.11, -72.6318
1547.01, -72.1576
1546.91, -71.708
1546.81, -71.2805
1546.71, -70.8731
1546.61, -70.4839
1546.51, -70.1115
1546.41, -69.7543
1546.31, -69.4113
1546.21, -69.0813
1546.11, -68.7633
1546.01, -68.4566
1545.91, -68.1604
1545.81, -67.8739
1545.71, -67.5966
1545.61, -67.3279
1545.51, -67.0672
1545.41, -66.8141
1545.31, -66.5682
1545.21, -66.3291
1545.12, -66.0963
1545.02, -65.8697
1544.92, -65.6488
1544.82, -65.4333
1544.72, -65.2231
1544.62, -65.0179
1544.52, -64.8174
1544.42, -64.6214
1544.32, -64.4298
1544.22, -64.2423
1544.12, -64.0587
1544.02, -63.879
1543.92, -63.7029
1543.82, -63.5302
1543.73, -63.361
1543.63, -63.195
1543.53, -63.0321
1543.43, -62.8722
1543.33, -62.8905
1543.23, -62.9527
1543.13, -63.0154
1543.03, -63.0785
1542.93, -63.1421
1542.83, -63.2061
1542.73, -63.2707
1542.64, -63.3357
1542.54, -63.4012
1542.44, -63.4672
1542.34, -63.5337
1542.24, -63.6007
1542.14, -63.6683
1542.04, -63.7364
1541.94, -63.805
1541.84, -63.8741
1541.74, -63.9438
1541.65, -64.0141
1541.55, -64.085
1541.45, -64.1564
1541.35, -64.2284
1541.25, -64.301
1541.15, -64.3743
1541.05, -64.4481
1540.95, -64.5226
1540.85, -64.5978
1540.76, -64.6736
1540.66, -64.75
1540.56, -64.8272
1540.46, -64.905
1540.36, -64.9835
1540.26, -65.0628
1540.16, -65.1428
1540.06, -65.2235
1539.97, -65.305
1539.87, -65.3872
1539.77, -65.4703
1539.67, -65.5541
1539.57, -65.6388
1539.47, -65.7243
1539.37, -65.8106
1539.27, -65.8978
1539.18, -65.9859
1539.08, -66.0749
1538.98, -66.1648
1538.88, -66.2557
1538.78, -66.3475
1538.68, -66.4403
1538.58, -66.5341
1538.49, -66.629
1538.39, -66.3563
1538.29, -65.9761
1538.19, -65.6119
1538.09, -65.2623
1537.99, -64.9262
1537.9, -64.6027
1537.8, -64.2907
1537.7, -63.9896
1537.6, -63.6986
1537.5, -63.417
1537.4, -63.1443
1537.3, -62.8798
1537.21, -62.6232
1537.11, -62.3739
1537.01, -62.1316
1536.91, -61.8959
1536.81, -61.6664
1536.71, -61.4428
1536.62, -61.2248
1536.52, -61.0122
1536.42, -60.8046
1536.32, -60.6019
1536.22, -60.4038
1536.13, -60.2101
1536.03, -60.0207
1535.93, -59.8353
1535.83, -59.6537
1535.73, -59.4759
1535.63, -59.3017
1535.54, -59.1308
1535.44, -58.9633
1535.34, -58.799
1535.24, -58.6377
1535.14, -58.4793
1535.05, -58.3238
1534.95, -58.171
1534.85, -58.0208
1534.75, -57.8732
1534.65, -57.7281
1534.56, -57.5853
1534.46, -57.4449
1534.36, -57.3067
1534.26, -57.1707
1534.16, -57.0367
1534.07, -56.9048
1533.97, -56.7749
1533.87, -56.6468
1533.77, -56.5207
1533.67, -56.3963
1533.58, -56.2737
1533.48, -56.2065
1533.38, -56.1629
1533.28, -56.1195
1533.18, -56.0764
1533.09, -56.0335
1532.99, -55.9907
1532.89, -55.9482
1532.79, -55.9059
1532.7, -55.8638
1532.6, -55.8219
1532.5, -55.7802
1532.4, -55.7387
1532.3, -55.6974
1532.21, -55.6563
1532.11, -55.6154
1532.01, -55.5747
1531.91, -55.5342
1531.82, -55.4938
1531.72, -55.4537
1531.62, -55.4137
1531.52, -55.3739
1531.43, -55.3343
1531.33, -55.2949
1531.23, -55.2556
1531.13, -55.2166
1531.03, -55.1777
1530.94, -55.139
1530.84, -55.1004
1530.74, -55.062
1530.64, -55.0238
1530.55, -54.9858
1530.45, -54.9479
1530.35, -54.9102
1530.25, -54.8726
1530.16, -54.8352
1530.06, -54.798
1529.96, -54.7609
1529.87, -54.724
1529.77, -54.6873
1529.67, -54.6507
1529.57, -54.6142
1529.48, -54.5779
1529.38, -54.5418
1529.28, -54.5058
1529.18, -54.4699
1529.09, -54.4342
1528.99, -54.3987
1528.89, -54.3633
1528.79, -54.328
1528.7, -54.2929
1528.6, -54.3374
1528.5, -54.4263
1528.41, -54.5161
1528.31, -54.6068
1528.21, -54.6985
1528.11, -54.7911
1528.02, -54.8848
1527.92, -54.9795
1527.82, -55.0752
1527.72, -55.172
1527.63, -55.2699
1527.53, -55.3689
1527.43, -55.469
1527.34, -55.5703
1527.24, -55.6728
1527.14, -55.7765
1527.05, -55.8815
1526.95, -55.9878
1526.85, -56.0953
1526.75, -56.2043
1526.66, -56.3146
1526.56, -56.4263
1526.46, -56.5395
1526.37, -56.6542
1526.27, -56.7704
1526.17, -56.8882
1526.08, -57.0076
1525.98, -57.1287
1525.88, -57.2515
1525.78, -57.376
1525.69, -57.5024
1525.59, -57.6306
1525.49, -57.7607
1525.4, -57.8929
1525.3, -58.027
1525.2, -58.1633
1525.11, -58.3018
1525.01, -58.4424
1524.91, -58.5854
1524.82, -58.7308
1524.72, -58.8787
1524.62, -59.0291
1524.53, -59.1822
1524.43, -59.3381
1524.33, -59.4967
1524.24, -59.6584
1524.14, -59.8231
1524.04, -59.9909
1523.95, -60.1621
1523.85, -60.3368
1523.75, -60.4742
1523.66, -60.5857
1523.56, -60.6986
1523.46, -60.8131
1523.37, -60.929
1523.27, -61.0465
1523.17, -61.1656
1523.08, -61.2864
1522.98, -61.4089
1522.88, -61.5331
1522.79, -61.6592
1522.69, -61.7871
1522.59, -61.9169
1522.5, -62.0486
1522.4, -62.1824
1522.3, -62.3183
1522.21, -62.4564
1522.11, -62.5967
1522.01, -62.7393
1521.92, -62.8842
1521.82, -63.0317
1521.73, -63.1816
1521.63, -63.3342
1521.53, -63.4896
1521.44, -63.6478
1521.34, -63.8089
1521.24, -63.973
1521.15, -64.1403
1521.05, -64.3109
1520.95, -64.4849
1520.86, -64.6625
1520.76, -64.8438
1520.67, -65.0289
1520.57, -65.2181
1520.47, -65.4115
1520.38, -65.6093
1520.28, -65.8116
1520.18, -66.0189
1520.09, -66.2312
1519.99, -66.4488
1519.9, -66.672
1519.8, -66.9011
1519.7, -67.1364
1519.61, -67.3782
1519.51, -67.627
1519.42, -67.8831
1519.32, -68.147
1519.22, -68.4192
1519.13, -68.7001
1519.03, -68.9905
1518.94, -68.9589
1518.84, -68.657
1518.74, -68.3653
1518.65, -68.083
1518.55, -67.8097
1518.46, -67.5447
1518.36, -67.2875
1518.26, -67.0377
1518.17, -66.7949
1518.07, -66.5587
1517.98, -66.3288
1517.88, -66.1048
1517.78, -65.8864
1517.69, -65.6734
1517.59, -65.4655
1517.5, -65.2624
1517.4, -65.064
1517.3, -64.87
1517.21, -64.6802
1517.11, -64.4945
1517.02, -64.3127
1516.92, -64.1346
1516.83, -63.9601
1516.73, -63.7891
1516.63, -63.6213
1516.54, -63.4567
1516.44, -63.2952
1516.35, -63.1366
1516.25, -62.9809
1516.16, -62.8279
1516.06, -62.6776
1515.96, -62.5298
1515.87, -62.3845
1515.77, -62.2416
1515.68, -62.101
1515.58, -61.9626
1515.49, -61.8264
1515.39, -61.6923
1515.29, -61.5603
1515.2, -61.4302
1515.1, -61.302
1515.01, -61.1757
1514.91, -61.0513
1514.82, -60.9285
1514.72, -60.8075
1514.63, -60.6882
1514.53, -60.5704
1514.44, -60.4543
1514.34, -60.3397
1514.24, -60.2265
1514.15, -60.1874
1514.05, -60.2245
1513.96, -60.2617
1513.86, -60.299
1513.77, -60.3365
1513.67, -60.3742
1513.58, -60.4121
1513.48, -60.4501
1513.39, -60.4883
1513.29, -60.5266
1513.2, -60.5651
1513.1, -60.6038
1513, -60.6427
1512.91, -60.6817
1512.81, -60.7209
1512.72, -60.7603
1512.62, -60.7999
1512.53, -60.8396
1512.43, -60.8796
1512.34, -60.9197
1512.24, -60.96
1512.15, -61.0005
1512.05, -61.0412
1511.96, -61.082
1511.86, -61.1231
1511.77, -61.1644
1511.67, -61.2058
1511.58, -61.2475
1511.48, -61.2893
1511.39, -61.3314
1511.29, -61.3737
1511.2, -61.4161
1511.1, -61.4588
1511.01, -61.5017
1510.91, -61.5448
1510.82, -61.5881
1510.72, -61.6317
1510.63, -61.6754
1510.53, -61.7194
1510.44, -61.7636
1510.34, -61.8081
1510.25, -61.8527
1510.15, -61.8976
1510.06, -61.9427
1509.96, -61.9881
1509.87, -62.0337
1509.77, -62.0795
1509.68, -62.1256
1509.58, -62.1719
1509.49, -62.2185
1509.39, -62.2724
1509.3, -62.3359
1509.2, -62.3999
1509.11, -62.4643
1509.01, -62.5293
1508.92, -62.5947
1508.82, -62.6606
1508.73, -62.727
1508.63, -62.7939
1508.54, -62.8614
1508.44, -62.9294
1508.35, -62.9979
1508.26, -63.0669
1508.16, -63.1365
1508.07, -63.2067
1507.97, -63.2775
1507.88, -63.3488
1507.78, -63.4207
1507.69, -63.4932
1507.59, -63.5664
1507.5, -63.6401
1507.4, -63.7145
1507.31, -63.7895
1507.21, -63.8652
1507.12, -63.9415
1507.03, -64.0185
1506.93, -64.0962
1506.84, -64.1746
1506.74, -64.2538
1506.65, -64.3336
1506.55, -64.4142
1506.46, -64.4956
1506.36, -64.5777
1506.27, -64.6606
1506.18, -64.7443
1506.08, -64.8288
1505.99, -64.9141
1505.89, -65.0003
1505.8, -65.0874
1505.7, -65.1753
1505.61, -65.2641
1505.51, -65.3539
1505.42, -65.4446
1505.33, -65.5362
1505.23, -65.6288
1505.14, -65.7225
1505.04, -65.8171
1504.95, -65.9128
1504.85, -66.0095
1504.76, -66.1074
1504.67, -65.9995
1504.57, -65.5767
1504.48, -65.1736
1504.38, -64.7884
1504.29, -64.4195
1504.19, -64.0657
1504.1, -63.7257
1504.01, -63.3986
1503.91, -63.0833
1503.82, -62.779
1503.72, -62.4851
1503.63, -62.2007
1503.54, -61.9254
1503.44, -61.6586
1503.35, -61.3997
1503.25, -61.1482
1503.16, -60.9039
1503.07, -60.6663
1502.97, -60.4349
1502.88, -60.2096
1502.78, -59.99
1502.69, -59.7758
1502.6, -59.5667
1502.5, -59.3626
1502.41, -59.1632
1502.31, -58.9682
1502.22, -58.7775
1502.13, -58.5909
1502.03, -58.4082
1501.94, -58.2293
1501.84, -58.054
1501.75, -57.8822
1501.66, -57.7137
1601.67, -1.56411
1601.56, -1.56411
1601.45, -1.56411
1601.35, -1.56411
1601.24, -1.56411
1601.13, -1.56411
1601.03, -1.56411
1600.92, -1.56411
1600.81, -1.56411
1600.71, -1.56411
1600.6, -1.56411
1600.49, -1.56411
1600.39, -1.56411
1600.28, -1.56411
1600.17, -1.56411
1600.07, -1.56411
1599.96, -1.5646
1599.85, -1.56591
1599.75, -1.56722
1599.64, -1.56852
1599.53, -1.56983
1599.43, -1.57114
1599.32, -1.57245
1599.21, -1.57376
1599.11, -1.57507
1599, -1.57637
1598.9, -1.57768
1598.79, -1.57899
1598.68, -1.5803
1598.58, -1.58161
1598.47, -1.58292
1598.36, -1.58423
1598.26, -1.58554
1598.15, -1.58685
1598.04, -1.58816
1597.94, -1.58947
1597.83, -1.59079
1597.73, -1.5921
1597.62, -1.59341
1597.51, -1.59472
1597.41, -1.59603
1597.3, -1.59734
1597.19, -1.59866
1597.09, -1.59997
1596.98, -1.60128
1596.88, -1.60259
1596.77, -1.60391
1596.66, -1.60522
1596.56, -1.60653
1596.45, -1.60785
1596.35, -1.60916
1596.24, -1.61047
1596.13, -1.61179
1596.03, -1.6131
1595.92, -1.61442
1595.82, -1.61573
1595.71, -1.61705
1595.6, -1.61836
1595.5, -1.61968
1595.39, -1.62099
1595.29, -1.62231
1595.18, -1.62363
1595.07, -1.62494
1594.97, -1.62626
1594.86, -1.62758
1594.76, -1.62889
1594.65, -1.63035
1594.54, -1.6321
1594.44, -1.63386
1594.33, -1.63561
1594.23, -1.63737
1594.12, -1.63912
1594.02, -1.64088
1593.91, -1.64264
1593.8, -1.64439
1593.7, -1.64615
1593.59, -1.64791
1593.49, -1.64967
1593.38, -1.65142
1593.28, -1.65318
1593.17, -1.65494
1593.06, -1.6567
1592.96, -1.65846
1592.85, -1.66022
1592.75, -1.66198
1592.64, -1.66374
1592.54, -1.6655
1592.43, -1.66726
1592.33, -1.66902
1592.22, -1.67078
1592.11, -1.67255
1592.01, -1.67431
1591.9, -1.67607
1591.8, -1.67784
1591.69, -1.6796
1591.59, -1.68136
1591.48, -1.68313
1591.38, -1.68489
1591.27, -1.68666
1591.16, -1.68842
1591.06, -1.69019
1590.95, -1.69196
1590.85, -1.69372
1590.74, -1.69549
1590.64, -1.69726
1590.53, -1.69902
1590.43, -1.70079
1590.32, -1.70256
1590.22, -1.70433
1590.11, -1.7061
1590.01, -1.70787
1589.9, -1.70964
1589.8, -1.71141
1589.69, -1.71318
1589.59, -1.71495
1589.48, -1.71672
1589.38, -1.71862
1589.27, -1.72084
1589.17, -1.72307
1589.06, -1.72529
1588.96, -1.72752
1588.85, -1.72975
1588.74, -1.73197
1588.64, -1.7342
1588.53, -1.73643
1588.43, -1.73866
1588.32, -1.74089
1588.22, -1.74312
1588.11, -1.74535
1588.01, -1.74759
1587.9, -1.74982
1587.8, -1.75205
1587.69, -1.75429
1587.59, -1.75652
1587.49, -1.75875
1587.38, -1.76099
1587.28, -1.76323
1587.17, -1.76546
1587.07, -1.7677
1586.96, -1.76994
1586.86, -1.77218
1586.75, -1.77441
1586.65, -1.77665
1586.54, -1.77889
1586.44, -1.78113
1586.33, -1.78338
1586.23, -1.78562
1586.12, -1.78786
1586.02, -1.7901
1585.91, -1.79235
1585.81, -1.79459
1585.7, -1.79683
1585.6, -1.79908
1585.49, -1.80132
1585.39, -1.80357
1585.29, -1.80582
1585.18, -1.80807
1585.08, -1.81031
1584.97, -1.81256
1584.87, -1.81481
1584.76, -1.81706
1584.66, -1.81931
1584.55, -1.82156
1584.45, -1.82381
1584.34, -1.82607
1584.24, -1.82832
1584.14, -1.83068
1584.03, -1.83342
1583.93, -1.83615
1583.82, -1.83889
1583.72, -1.84163
1583.61, -1.84438
1583.51, -1.84712
1583.4, -1.84986
1583.3, -1.8526
1583.2, -1.85535
1583.09, -1.85809
1582.99, -1.86084
1582.88, -1.86359
1582.78, -1.86634
1582.67, -1.86909
1582.57, -1.87183
1582.47, -1.87459
1582.36, -1.87734
1582.26, -1.88009
1582.15, -1.88284
1582.05, -1.8856
1581.95, -1.88835
1581.84, -1.89111
1581.74, -1.89387
1581.63, -1.89662
1581.53, -1.89938
1581.42, -1.90214
1581.32, -1.9049
1581.22, -1.90766
1581.11, -1.91042
1581.01, -1.91319
1580.9, -1.91595
1580.8, -1.91872
1580.7, -1.92148
1580.59, -1.92425
1580.49, -1.92702
1580.38, -1.92978
1580.28, -1.93255
1580.18, -1.93532
1580.07, -1.93809
1579.97, -1.94087
1579.86, -1.94364
1579.76, -1.94641
1579.66, -1.94919
1579.55, -1.95196
1579.45, -1.95474
1579.35, -1.95751
1579.24, -1.96029
1579.14, -1.96307
1579.03, -1.96585
1578.93, -1.96871
1578.83, -1.97198
1578.72, -1.97524
1578.62, -1.97851
1578.52, -1.98178
1578.41, -1.98505
1578.31, -1.98832
1578.2, -1.99159
1578.1, -1.99486
1578, -1.99813
1577.89, -2.00141
1577.79, -2.00469
1577.69, -2.00796
1577.58, -2.01124
1577.48, -2.01452
1577.38, -2.0178
1577.27, -2.02109
1577.17, -2.02437
1577.06, -2.02766
1576.96, -2.03094
1576.86, -2.03423
1576.75, -2.03752
1576.65, -2.04081
1576.55, -2.0441
1576.44, -2.04739
1576.34, -2.05069
1576.24, -2.05398
1576.13, -2.05728
1576.03, -2.06058
1575.93, -2.06387
1575.82, -2.06717
1575.72, -2.07048
1575.62, -2.07378
1575.51, -2.07708
1575.41, -2.08039
1575.31, -2.08369
1575.2, -2.087
1575.1, -2.09031
1575, -2.09362
1574.89, -2.09693
1574.79, -2.10024
1574.69, -2.10356
1574.58, -2.10687
1574.48, -2.11019
1574.38, -2.11351
1574.27, -2.11683
1574.17, -2.12015
1574.07, -2.12347
1573.96, -2.12679
1573.86, -2.13012
1573.76, -2.1335
1573.66, -2.1373
1573.55, -2.14111
1573.45, -2.14492
1573.35, -2.14873
1573.24, -2.15254
1573.14, -2.15636
1573.04, -2.16017
1572.93, -2.16399
1572.83, -2.16781
1572.73, -2.17163
1572.63, -2.17545
1572.52, -2.17928
1572.42, -2.1831
1572.32, -2.18693
1572.21, -2.19076
1572.11, -2.19459
1572.01, -2.19842
1571.91, -2.20226
1571.8, -2.20609
1571.7, -2.20993
1571.6, -2.21377
1571.49, -2.21761
1571.39, -2.22145
1571.29, -2.2253
1571.19, -2.22915
1571.08, -2.23299
1570.98, -2.23684
1570.88, -2.24069
1570.77, -2.24455
1570.67, -2.2484
1570.57, -2.25226
1570.47, -2.25612
1570.36, -2.25998
1570.26, -2.26384
1570.16, -2.2677
1570.06, -2.27157
1569.95, -2.27543
1569.85, -2.2793
1569.75, -2.28317
1569.65, -2.28704
1569.54, -2.29092
1569.44, -2.29479
1569.34, -2.29867
1569.24, -2.30255
1569.13, -2.30643
1569.03, -2.31031
1568.93, -2.3142
1568.83, -2.31808
1568.72, -2.32197
1568.62, -2.32589
1568.52, -2.33028
1568.42, -2.33468
1568.31, -2.33908
1568.21, -2.34347
1568.11, -2.34788
1568.01, -2.35228
1567.9, -2.35669
1567.8, -2.36109
1567.7, -2.3655
1567.6, -2.36992
1567.5, -2.37433
1567.39, -2.37875
1567.29, -2.38317
1567.19, -2.38759
1567.09, -2.39201
1566.98, -2.39644
1566.88, -2.40087
1566.78, -2.4053
1566.68, -2.40973
1566.58, -2.41417
1566.47, -2.4186
1566.37, -2.42304
1566.27, -2.42749
1566.17, -2.43193
1566.06, -2.43638
1565.96, -2.44083
1565.86, -2.44528
1565.76, -2.44973
1565.66, -2.45419
1565.55, -2.45864
1565.45, -2.4631
1565.35, -2.46757
1565.25, -2.47203
1565.15, -2.4765
1565.04, -2.48097
1564.94, -2.48544
1564.84, -2.48991
1564.74, -2.49439
1564.64, -2.49887
1564.54, -2.50335
1564.43, -2.50783
1564.33, -2.51232
1564.23, -2.51681
1564.13, -2.5213
1564.03, -2.52579
1563.92, -2.53028
1563.82, -2.53478
1563.72, -2.53928
1563.62, -2.54378
1563.52, -2.54829
1563.42, -2.55327
1563.31, -2.55826
1563.21, -2.56325
1563.11, -2.56824
1563.01, -2.57323
1562.91, -2.57822
1562.8, -2.58322
1562.7, -2.58823
1562.6, -2.59323
1562.5, -2.59824
1562.4, -2.60325
1562.3, -2.60826
1562.2, -2.61328
1562.09, -2.6183
1561.99, -2.62332
1561.89, -2.62834
1561.79, -2.63337
1561.69, -2.6384
1561.59, -2.64344
1561.48, -2.64847
1561.38, -2.65351
1561.28, -2.65856
1561.18, -2.6636
1561.08, -2.66865
1560.98, -2.6737
1560.88, -2.67876
1560.77, -2.68381
1560.67, -2.68887
1560.57, -2.69394
1560.47, -2.699
1560.37, -2.70407
1560.27, -2.70914
1560.17, -2.71422
1560.06, -2.7193
1559.96, -2.72438
1559.86, -2.72946
1559.76, -2.73455
1559.66, -2.73964
1559.56, -2.74473
1559.46, -2.74983
1559.36, -2.75492
1559.25, -2.76003
1559.15, -2.76513
1559.05, -2.77024
1558.95, -2.77535
1558.85, -2.78046
1558.75, -2.78558
1558.65, -2.7907
1558.55, -2.79582
1558.45, -2.80095
1558.34, -2.80656
1558.24, -2.8122
1558.14, -2.81785
1558.04, -2.82349
1557.94, -2.82914
1557.84, -2.8348
1557.74, -2.84046
1557.64, -2.84612
1557.54, -2.85178
1557.44, -2.85745
1557.33, -2.86313
1557.23, -2.8688
1557.13, -2.87448
1557.03, -2.88017
1556.93, -2.88586
1556.83, -2.89155
1556.73, -2.89724
1556.63, -2.90294
1556.53, -2.90864
1556.43, -2.91435
1556.33, -2.92006
1556.22, -2.92578
1556.12, -2.93149
1556.02, -2.93721
1555.92, -2.94294
1555.82, -2.94867
1555.72, -2.9544
1555.62, -2.96014
1555.52, -2.96588
1555.42, -2.97162
1555.32, -2.97737
1555.22, -2.98312
1555.12, -2.98888
1555.02, -2.99464
1554.92, -3.0004
1554.81, -3.00617
1554.71, -3.01194
1554.61, -3.01771
1554.51, -3.02349
1554.41, -3.02928
1554.31, -3.03506
1554.21, -3.04085
1554.11, -3.04665
1554.01, -3.05244
1553.91, -3.05825
1553.81, -3.06405
1553.71, -3.06986
1553.61, -3.07568
1553.51, -3.08149
1553.41, -3.08731
1553.31, -3.09357
1553.21, -3.09988
1553.11, -3.10619
1553.01, -3.11251
1552.91, -3.11884
1552.81, -3.12516
1552.7, -3.13149
1552.6, -3.13783
1552.5, -3.14417
1552.4, -3.15052
1552.3, -3.15687
1552.2, -3.16322
1552.1, -3.16958
1552, -3.17595
1551.9, -3.18231
1551.8, -3.18869
1551.7, -3.19507
1551.6, -3.20145
1551.5, -3.20784
1551.4, -3.21423
1551.3, -3.22063
1551.2, -3.22703
1551.1, -3.23343
1551, -3.23984
1550.9, -3.24626
1550.8, -3.25268
1550.7, -3.25911
1550.6, -3.26554
1550.5, -3.27197
1550.4, -3.27841
1550.3, -3.28486
1550.2, -3.2913
1550.1, -3.29776
1550, -3.30422
1549.9, -3.31068
1549.8, -3.31715
1549.7, -3.32362
1549.6, -3.3301
1549.5, -3.33658
1549.4, -3.34307
1549.3, -3.34956
1549.2, -3.35606
1549.1, -3.36256
1549, -3.36907
1548.9, -3.37558
1548.8, -3.3821
1548.7, -3.38862
1548.6, -3.39515
1548.5, -3.40178
1548.4, -3.40858
1548.3, -3.41539
1548.2, -3.42229
1548.1, -3.4294
1548, -3.43651
1547.9, -3.44362
1547.8, -3.45074
1547.7, -3.45787
1547.6, -3.465
1547.5, -3.47214
1547.4, -3.47928
1547.3, -3.48643
1547.21, -3.49359
1547.11, -3.50075
1547.01, -3.50792
1546.91, -3.51509
1546.81, -3.52227
1546.71, -3.52946
1546.61, -3.53665
1546.51, -3.54385
1546.41, -3.55105
1546.31, -3.55826
1546.21, -3.56547
1546.11, -3.5727
1546.01, -3.57992
1545.91, -3.58716
1545.81, -3.5944
1545.71, -3.60164
1545.61, -3.60889
1545.51, -3.61615
1545.41, -3.62341
1545.31, -3.63068
1545.21, -3.63796
1545.12, -3.64524
1545.02, -3.65253
1544.92, -3.65982
1544.82, -3.66712
