wavelength(nm), Y
1573.35, -5.14091
1573.24, -5.13836
1573.14, -5.1358
1573.04, -5.13325
1572.93, -5.1307
1572.83, -5.12814
1572.73, -5.12559
1572.63, -5.12304
1572.52, -5.12049
1572.42, -5.11794
1572.32, -5.1154
1572.21, -5.11285
1572.11, -5.11031
1572.01, -5.10777
1571.91, -5.10524
1571.8, -5.1027
1571.7, -5.10017
1571.6, -5.09764
1571.49, -5.0951
1571.39, -5.09257
1571.29, -5.09004
1571.19, -5.08751
1571.08, -5.08498
1570.98, -5.08245
1570.88, -5.07992
1570.77, -5.0774
1570.67, -5.07487
1570.57, -5.07234
1570.47, -5.06982
1570.36, -5.06729
1570.26, -5.06477
1570.16, -5.06225
1570.06, -5.05973
1569.95, -5.05721
1569.85, -5.0547
1569.75, -5.05219
1569.65, -5.04968
1569.54, -5.04717
1569.44, -5.04466
1569.34, -5.04215
1569.24, -5.03964
1569.13, -5.03714
1569.03, -5.03463
1568.93, -5.03212
1568.83, -5.02962
1568.72, -5.02711
1568.62, -5.02461
1568.52, -5.02211
1568.42, -5.01961
1568.31, -5.0171
1568.21, -5.0146
1568.11, -5.0121
1568.01, -5.0096
1567.9, -5.00711
1567.8, -5.00462
1567.7, -5.00213
1567.6, -4.99964
1567.5, -4.99716
1567.39, -4.99467
1567.29, -4.99218
1567.19, -4.9897
1567.09, -4.98721
1566.98, -4.98473
1566.88, -4.98224
1566.78, -4.97976
1566.68, -4.97728
1566.58, -4.9748
1566.47, -4.97231
1566.37, -4.96983
1566.27, -4.96735
1566.17, -4.96488
1566.06, -4.9624
1565.96, -4.95992
1565.86, -4.95745
1565.76, -4.95498
1565.66, -4.95251
1565.55, -4.95004
1565.45, -4.94758
1565.35, -4.94511
1565.25, -4.94265
1565.15, -4.94018
1565.04, -4.93772
1564.94, -4.93526
1564.84, -4.93279
1564.74, -4.93033
1564.64, -4.92787
1564.54, -4.92541
1564.43, -4.92295
1564.33, -4.92049
1564.23, -4.91804
1564.13, -4.91558
1564.03, -4.91312
1563.92, -4.91067
1563.82, -4.90821
1563.72, -4.90576
1563.62, -4.90332
1563.52, -4.90087
1563.42, -4.89843
1563.31, -4.89598
1563.21, -4.89354
1563.11, -4.8911
1563.01, -4.88866
1562.91, -4.88621
1562.8, -4.88377
1562.7, -4.88133
1562.6, -4.87889
1562.5, -4.87646
1562.4, -4.87402
1562.3, -4.87158
1562.2, -4.86914
1562.09, -4.86671
1561.99, -4.86427
1561.89, -4.86184
1561.79, -4.85941
1561.69, -4.85698
1561.59, -4.85455
1561.48, -4.85213
1561.38, -4.84971
1561.28, -4.84729
1561.18, -4.84487
1561.08, -4.84245
1560.98, -4.84003
1560.88, -4.83761
1560.77, -4.83519
1560.67, -4.83277
1560.57, -4.83036
1560.47, -4.82794
1560.37, -4.82553
1560.27, -4.82311
1560.17, -4.8207
1560.06, -4.81828
1559.96, -4.81587
1559.86, -4.81346
1559.76, -4.81105
1559.66, -4.80864
1559.56, -4.80624
1559.46, -4.80384
1559.36, -4.80144
1559.25, -4.79905
1559.15, -4.79665
1559.05, -4.79425
1558.95, -4.79186
1558.85, -4.78946
1558.75, -4.78707
1558.65, -4.78468
1558.55, -4.78228
1558.45, -4.77989
1558.34, -4.7775
1558.24, -4.77511
1558.14, -4.77272
1558.04, -4.77033
1557.94, -4.76794
1557.84, -4.76555
1557.74, -4.76317
1557.64, -4.76078
1557.54, -4.75841
1557.44, -4.75603
1557.33, -4.75366
1557.23, -4.75129
1557.13, -4.74892
1557.03, -4.74655
1556.93, -4.74418
1556.83, -4.74182
1556.73, -4.73945
1556.63, -4.73708
1556.53, -4.73471
1556.43, -4.73235
1556.33, -4.72998
1556.22, -4.72762
1556.12, -4.72526
1556.02, -4.72289
1555.92, -4.72053
1555.82, -4.71817
1555.72, -4.71581
1555.62, -4.71345
1555.52, -4.71109
1555.42, -4.70875
1555.32, -4.70641
1555.22, -4.70407
1555.12, -4.70173
1555.02, -4.69939
1554.92, -4.69705
1554.81, -4.69471
1554.71, -4.69237
1554.61, -4.69004
1554.51, -4.6877
1554.41, -4.68536
1554.31, -4.68303
1554.21, -4.68069
1554.11, -4.67836
1554.01, -4.67603
1553.91, -4.67369
1553.81, -4.67136
1553.71, -4.66903
1553.61, -4.6667
1553.51, -4.66437
1553.41, -4.66206
1553.31, -4.65975
1553.21, -4.65744
1553.11, -4.65513
1553.01, -4.65282
1552.91, -4.65052
1552.81, -4.64821
1552.7, -4.64591
1552.6, -4.6436
1552.5, -4.6413
1552.4, -4.639
1552.3, -4.63669
1552.2, -4.63439
1552.1, -4.63209
1552, -4.62979
1551.9, -4.62749
1551.8, -4.62519
1551.7, -4.62289
1551.6, -4.62059
1551.5, -4.6183
1551.4, -4.61601
1551.3, -4.61374
1551.2, -4.61147
1551.1, -4.6092
1551, -4.60693
1550.9, -4.60466
1550.8, -4.60239
1550.7, -4.60012
1550.6, -4.59785
1550.5, -4.59559
1550.4, -4.59332
1550.3, -4.59106
1550.2, -4.58879
1550.1, -4.58653
1550, -4.58426
1549.9, -4.582
1549.8, -4.57974
1549.7, -4.57747
1549.6, -4.57521
1549.5, -4.57295
1549.4, -4.57069
1549.3, -4.56845
1549.2, -4.56621
1549.1, -4.56397
1549, -4.56174
1548.9, -4.5595
1548.8, -4.55726
1548.7, -4.55503
1548.6, -4.55279
1548.5, -4.55056
1548.4, -4.54833
1548.3, -4.54611
1548.2, -4.54389
1548.1, -4.54167
1548, -4.53946
1547.9, -4.53724
1547.8, -4.53503
1547.7, -4.53282
1547.6, -4.53061
1547.5, -4.5284
1547.4, -4.52619
1547.3, -4.52399
1547.21, -4.52181
1547.11, -4.51962
1547.01, -4.51744
1546.91, -4.51526
1546.81, -4.51307
1546.71, -4.51089
1546.61, -4.50871
1546.51, -4.50653
1546.41, -4.50435
1546.31, -4.50217
1546.21, -4.49999
1546.11, -4.49781
1546.01, -4.49563
1545.91, -4.49345
1545.81, -4.49128
1545.71, -4.4891
1545.61, -4.48692
1545.51, -4.48475
1545.41, -4.48257
1545.31, -4.48041
1545.21, -4.47827
1545.12, -4.47614
1545.02, -4.474
1544.92, -4.47187
1544.82, -4.46974
1544.72, -4.4676
1544.62, -4.46547
1544.52, -4.46334
1544.42, -4.46121
1544.32, -4.45908
1544.22, -4.45695
1544.12, -4.45482
1544.02, -4.45269
1543.92, -4.45056
1543.82, -4.44843
1543.73, -4.4463
1543.63, -4.44418
1543.53, -4.44205
1543.43, -4.43992
1543.33, -4.4378
1543.23, -4.43571
1543.13, -4.43362
1543.03, -4.43154
1542.93, -4.42946
1542.83, -4.42738
1542.73, -4.4253
1542.64, -4.42322
1542.54, -4.42114
1542.44, -4.41906
1542.34, -4.41699
1542.24, -4.41491
1542.14, -4.41283
1542.04, -4.41076
1541.94, -4.40868
1541.84, -4.4066
1541.74, -4.40453
1541.65, -4.40246
1541.55, -4.40038
1541.45, -4.39831
1541.35, -4.39624
1541.25, -4.39418
1541.15, -4.39215
1541.05, -4.39013
1540.95, -4.38811
1540.85, -4.38608
1540.76, -4.38406
1540.66, -4.38204
1540.56, -4.38001
1540.46, -4.37799
1540.36, -4.37597
1540.26, -4.37395
1540.16, -4.37193
1540.06, -4.36991
1539.97, -4.36789
1539.87, -4.36587
1539.77, -4.36385
1539.67, -4.36183
1539.57, -4.35982
1539.47, -4.3578
1539.37, -4.35578
1539.27, -4.35377
1539.18, -4.3518
1539.08, -4.34983
1538.98, -4.34787
1538.88, -4.34591
1538.78, -4.34394
1538.68, -4.34198
1538.58, -4.34002
1538.49, -4.33806
1538.39, -4.3361
1538.29, -4.33413
1538.19, -4.33217
1538.09, -4.33021
1537.99, -4.32825
1537.9, -4.32629
1537.8, -4.32434
1537.7, -4.32238
1537.6, -4.32042
1537.5, -4.31846
1537.4, -4.31651
1537.3, -4.31455
1537.21, -4.31262
1537.11, -4.31072
1537.01, -4.30882
1536.91, -4.30692
1536.81, -4.30502
1536.71, -4.30312
1536.62, -4.30122
1536.52, -4.29932
1536.42, -4.29742
1536.32, -4.29552
1536.22, -4.29363
1536.13, -4.29173
1536.03, -4.28983
1535.93, -4.28794
1535.83, -4.28604
1535.73, -4.28414
1535.63, -4.28225
1535.54, -4.28035
1535.44, -4.27846
1535.34, -4.27657
1535.24, -4.27468
1535.14, -4.27284
1535.05, -4.27101
1534.95, -4.26917
1534.85, -4.26734
1534.75, -4.26551
1534.65, -4.26367
1534.56, -4.26184
1534.46, -4.26001
1534.36, -4.25817
1534.26, -4.25634
1534.16, -4.25451
1534.07, -4.25268
1533.97, -4.25085
1533.87, -4.24902
1533.77, -4.24719
1533.67, -4.24536
1533.58, -4.24353
1533.48, -4.2417
1533.38, -4.23987
1533.28, -4.23805
1533.18, -4.23626
1533.09, -4.23449
1532.99, -4.23273
1532.89, -4.23096
1532.79, -4.2292
1532.7, -4.22743
1532.6, -4.22567
1532.5, -4.2239
1532.4, -4.22214
1532.3, -4.22038
1532.21, -4.21861
1532.11, -4.21685
1532.01, -4.21509
1531.91, -4.21333
1531.82, -4.21156
1531.72, -4.2098
1531.62, -4.20804
1531.52, -4.20628
1531.43, -4.20452
1531.33, -4.20276
1531.23, -4.20102
1531.13, -4.19932
1531.03, -4.19763
1530.94, -4.19593
1530.84, -4.19424
1530.74, -4.19254
1530.64, -4.19085
1530.55, -4.18916
1530.45, -4.18746
1530.35, -4.18577
1530.25, -4.18408
1530.16, -4.18239
1530.06, -4.1807
1529.96, -4.179
1529.87, -4.17731
1529.77, -4.17562
1529.67, -4.17393
1529.57, -4.17224
1529.48, -4.17055
1529.38, -4.16886
1529.28, -4.16718
1529.18, -4.16554
1529.09, -4.16392
1528.99, -4.1623
1528.89, -4.16067
1528.79, -4.15905
1528.7, -4.15743
1528.6, -4.15581
1528.5, -4.15419
1528.41, -4.15257
1528.31, -4.15095
1528.21, -4.14933
1528.11, -4.14772
1528.02, -4.1461
1527.92, -4.14448
1527.82, -4.14286
1527.72, -4.14124
1527.63, -4.13963
1527.53, -4.13801
1527.43, -4.13639
1527.34, -4.13478
1527.24, -4.13318
1527.14, -4.13164
1527.05, -4.13009
1526.95, -4.12854
1526.85, -4.127
1526.75, -4.12545
1526.66, -4.12391
1526.56, -4.12236
1526.46, -4.12081
1526.37, -4.11927
1526.27, -4.11773
1526.17, -4.11618
1526.08, -4.11464
1525.98, -4.11309
1525.88, -4.11155
1525.78, -4.11001
1525.69, -4.10846
1525.59, -4.10692
1525.49, -4.10538
1525.4, -4.10384
1525.3, -4.10229
1525.2, -4.10082
1525.11, -4.09935
1525.01, -4.09788
1524.91, -4.09641
1524.82, -4.09494
1524.72, -4.09347
1524.62, -4.092
1524.53, -4.09053
1524.43, -4.08906
1524.33, -4.08759
1524.24, -4.08612
1524.14, -4.08465
1524.04, -4.08318
1523.95, -4.08172
1523.85, -4.08025
1523.75, -4.07878
1523.66, -4.07731
1523.56, -4.07585
1523.46, -4.07438
1523.37, -4.07291
1523.27, -4.07148
1523.17, -4.07009
1523.08, -4.06869
1522.98, -4.0673
1522.88, -4.06591
1522.79, -4.06451
1522.69, -4.06312
1522.59, -4.06173
1522.5, -4.06033
1522.4, -4.05894
1522.3, -4.05755
1522.21, -4.05616
1522.11, -4.05477
1522.01, -4.05337
1521.92, -4.05198
1521.82, -4.05059
1521.73, -4.0492
1521.63, -4.04781
1521.53, -4.04642
1521.44, -4.04503
1521.34, -4.04364
1521.24, -4.04233
1521.15, -4.04101
1521.05, -4.03969
1520.95, -4.03838
1520.86, -4.03706
1520.76, -4.03574
1520.67, -4.03443
1520.57, -4.03311
1520.47, -4.03179
1520.38, -4.03048
1520.28, -4.02916
1520.18, -4.02785
1520.09, -4.02653
1519.99, -4.02522
1519.9, -4.0239
1519.8, -4.02259
1519.7, -4.02127
1519.61, -4.01996
1519.51, -4.01865
1519.42, -4.01733
1519.32, -4.01607
1519.22, -4.01482
1519.13, -4.01358
1519.03, -4.01234
1518.94, -4.0111
1518.84, -4.00986
1518.74, -4.00862
1518.65, -4.00738
1518.55, -4.00614
1518.46, -4.0049
1518.36, -4.00366
1518.26, -4.00242
1518.17, -4.00118
1518.07, -3.99995
1517.98, -3.99871
1517.88, -3.99747
1517.78, -3.99623
1517.69, -3.99499
1517.59, -3.99375
1517.5, -3.99252
1517.4, -3.99129
1517.3, -3.99013
1517.21, -3.98896
1517.11, -3.9878
1517.02, -3.98663
1516.92, -3.98546
1516.83, -3.9843
1516.73, -3.98313
1516.63, -3.98197
1516.54, -3.9808
1516.44, -3.97964
1516.35, -3.97848
1516.25, -3.97731
1516.16, -3.97615
1516.06, -3.97498
1515.96, -3.97382
1515.87, -3.97266
1515.77, -3.97149
1515.68, -3.97033
1515.58, -3.96917
1515.49, -3.968
1515.39, -3.96689
1515.29, -3.9658
1515.2, -3.96471
1515.1, -3.96362
1515.01, -3.96252
1514.91, -3.96143
1514.82, -3.96034
1514.72, -3.95925
1514.63, -3.95816
1514.53, -3.95707
1514.44, -3.95597
1514.34, -3.95488
1514.24, -3.95379
1514.15, -3.9527
1514.05, -3.95161
1513.96, -3.95052
1513.86, -3.94943
1513.77, -3.94834
1513.67, -3.94725
1513.58, -3.94616
1513.48, -3.94509
1513.39, -3.94407
1513.29, -3.94305
1513.2, -3.94203
1513.1, -3.94101
1513, -3.93999
1512.91, -3.93897
1512.81, -3.93794
1512.72, -3.93692
1512.62, -3.9359
1512.53, -3.93488
1512.43, -3.93386
1512.34, -3.93284
1512.24, -3.93182
1512.15, -3.9308
1512.05, -3.92978
1511.96, -3.92876
1511.86, -3.92774
1511.77, -3.92672
1511.67, -3.9257
1511.58, -3.92469
1511.48, -3.92373
1511.39, -3.92277
1511.29, -3.92182
1511.2, -3.92087
1511.1, -3.91992
1511.01, -3.91896
1510.91, -3.91801
1510.82, -3.91706
1510.72, -3.91611
1510.63, -3.91516
1510.53, -3.9142
1510.44, -3.91325
1510.34, -3.9123
1510.25, -3.91135
1510.15, -3.9104
1510.06, -3.90945
1509.96, -3.90849
1509.87, -3.90754
1509.77, -3.90659
1509.68, -3.90564
1509.58, -3.90472
1509.49, -3.90383
1509.39, -3.90295
1509.3, -3.90206
1509.2, -3.90117
1509.11, -3.90029
1509.01, -3.8994
1508.92, -3.89851
1508.82, -3.89763
1508.73, -3.89674
1508.63, -3.89586
1508.54, -3.89497
1508.44, -3.89408
1508.35, -3.8932
1508.26, -3.89231
1508.16, -3.89143
1508.07, -3.89054
1507.97, -3.88965
1507.88, -3.88877
1507.78, -3.88788
1507.69, -3.887
1507.59, -3.88618
1507.5, -3.88535
1507.4, -3.88453
1507.31, -3.88371
1507.21, -3.88288
1507.12, -3.88206
1507.03, -3.88124
1506.93, -3.88041
1506.84, -3.87959
1506.74, -3.87877
1506.65, -3.87795
1506.55, -3.87712
1506.46, -3.8763
1506.36, -3.87548
1506.27, -3.87465
1506.18, -3.87383
1506.08, -3.87301
1505.99, -3.87219
1505.89, -3.87136
1505.8, -3.87054
1505.7, -3.86976
1505.61, -3.86899
1505.51, -3.86823
1505.42, -3.86747
1505.33, -3.86671
1505.23, -3.86594
1505.14, -3.86518
1505.04, -3.86442
1504.95, -3.86365
1504.85, -3.86289
1504.76, -3.86213
1504.67, -3.86137
1504.57, -3.86061
1504.48, -3.85984
1504.38, -3.85908
1504.29, -3.85832
1504.19, -3.85756
1504.1, -3.8568
1504.01, -3.85603
1503.91, -3.85527
1503.82, -3.85452
1503.72, -3.85382
1503.63, -3.85311
1503.54, -3.85241
1503.44, -3.8517
1503.35, -3.851
1503.25, -3.8503
1503.16, -3.84959
1503.07, -3.84889
1502.97, -3.84818
1502.88, -3.84748
1502.78, -3.84678
1502.69, -3.84607
1502.6, -3.84537
1502.5, -3.84466
1502.41, -3.84396
1502.31, -3.84326
1502.22, -3.84255
1502.13, -3.84185
1502.03, -3.84115
1501.94, -3.84044
1501.84, -3.83978
1501.75, -3.83914
1501.66, -3.83849


